0.225171,	-0.000035,	5.991294,	-1.988675,	7.553107,	-9.351052,	
-0.166143,	-0.000021,	-0.360365,	-5.921988,	5.334242,	-11.182797,	
-0.827005,	-0.000004,	4.717985,	-4.027571,	4.829540,	-7.297586,	
0.124180,	-0.000029,	-2.054626,	-6.648927,	4.474401,	-11.088856,	
1.929108,	-0.000024,	-3.125148,	-2.012820,	-2.041064,	-2.728653,	
-1.817283,	-0.000013,	-3.015977,	-2.973796,	-1.928161,	-3.444240,	
2.020844,	-0.000019,	-0.353479,	-2.698762,	-0.843578,	-3.065740,	
-0.496844,	-0.000052,	8.227004,	-0.399404,	6.990255,	-6.544650,	
-0.624241,	-0.000010,	-3.864942,	-7.359277,	1.570107,	-8.633282,	
-0.172788,	-0.000081,	5.324666,	-2.455790,	7.521786,	-9.865676,	
0.321660,	-0.000018,	-2.706640,	-6.989133,	3.567410,	-10.373558,	
-0.414561,	-0.000087,	-0.642743,	-6.264613,	4.380957,	-10.274626,	
-0.511532,	-0.000067,	3.908677,	-3.984382,	5.956255,	-9.178407,	
1.014674,	-0.000054,	-5.868808,	-6.555741,	-1.399090,	-5.817230,	
0.381418,	-0.000050,	-8.321589,	-7.813818,	-0.939258,	-6.942075,	
-0.234466,	-0.000032,	-8.927114,	-7.895646,	-1.183579,	-6.744442,	
0.112751,	-0.000011,	-7.696582,	-8.035492,	0.284278,	-8.317965,	
