-1.181804,	-0.005194,	3.798539,	-4.516140,	2.986769,	-5.663228,	
-1.325084,	-0.000367,	7.128337,	-1.510934,	3.862817,	-2.451928,	
-0.232518,	-0.002514,	6.169107,	-1.627733,	7.370873,	-8.804499,	
0.213941,	-0.001890,	6.206935,	-1.534991,	7.368369,	-8.732405,	
1.550961,	-0.001868,	-2.312378,	-4.465509,	-1.116254,	-4.445453,	
-2.163301,	-0.000346,	-0.554697,	-0.164615,	-0.382938,	-0.378354,	
-1.140679,	-0.000966,	8.331412,	-0.159905,	4.600769,	-2.082361,	
1.308825,	-0.002605,	2.059335,	-5.138077,	1.745965,	-5.585861,	
1.217879,	-0.001293,	6.957611,	-2.243343,	4.108847,	-3.658526,	
1.608676,	-0.003768,	-1.591933,	-4.587762,	-0.892245,	-4.624910,	
-0.128024,	-0.002427,	7.781728,	-0.248141,	7.903887,	-8.089768,	
-1.104844,	-0.000003,	-3.241126,	-6.491485,	-0.180549,	-6.410368,	
0.678662,	-0.002797,	2.886277,	-4.796229,	4.733144,	-8.472247,	
-0.914063,	-0.004348,	4.060160,	-4.478601,	4.195760,	-7.054674,	
0.567971,	-0.003472,	-4.530765,	-7.412483,	1.318386,	-8.521405,	
0.282748,	-0.005486,	8.475698,	0.261513,	7.610055,	-7.034607,	
-1.233638,	-0.001494,	-3.255285,	-6.122054,	-0.646390,	-5.907313,	
1.113620,	-0.000314,	1.391259,	-5.783450,	2.183749,	-6.746778,	
0.673321,	-0.000336,	9.259313,	0.520406,	6.372503,	-4.459997,	
-1.114590,	-0.002148,	-4.157927,	-6.536902,	-0.701425,	-6.226541,	
0.576293,	-0.000624,	3.365162,	-4.439157,	5.461112,	-9.016378,	
-0.034445,	-0.006160,	0.735559,	-5.325510,	6.054097,	-11.377185,	
-0.431299,	-0.001721,	2.926586,	-4.471189,	5.958041,	-9.887893,	
1.012621,	-0.004687,	-2.066067,	-6.682295,	0.839209,	-7.123432,	
1.209178,	-0.004660,	5.667550,	-3.731203,	3.712297,	-5.028375,	
-0.348271,	-0.008791,	1.012630,	-5.432072,	5.522327,	-10.639228,	
0.232402,	-0.007478,	1.506209,	-5.016303,	6.038045,	-10.881456,	
-0.506511,	-0.007308,	2.851900,	-4.631250,	5.628128,	-9.572547,	
1.040663,	-0.006236,	-2.105265,	-6.643221,	0.696139,	-6.991471,	
1.203420,	-0.004378,	5.596097,	-3.784504,	3.703412,	-5.099507,	
-0.342857,	-0.002041,	1.005921,	-5.442216,	5.518542,	-10.643344,	
0.212098,	-0.004880,	1.528777,	-4.982104,	6.110853,	-10.949672,	
-0.431591,	-0.009778,	2.596157,	-4.649891,	5.856762,	-9.993297,	
0.948103,	-0.004091,	-1.166515,	-6.606308,	1.601513,	-7.535022,	
1.126917,	-0.001267,	6.851324,	-2.738105,	4.417179,	-4.629991,	
-1.343905,	-0.004580,	4.576683,	-4.418493,	2.870706,	-5.077062,	
-1.115815,	-0.000282,	-1.697562,	-6.555376,	0.655808,	-6.843734,	
0.755583,	-0.005113,	2.429592,	-5.263964,	4.231374,	-8.328987,	
-1.000404,	-0.002266,	6.906755,	-2.652428,	4.889897,	-5.302105,	
-0.857020,	-0.000400,	-2.448541,	-7.009565,	1.363921,	-7.902927,	
-0.146738,	-0.003998,	3.833293,	-3.518419,	7.170815,	-10.616306,	
0.979409,	-0.005008,	-3.969672,	-6.884440,	-0.094567,	-6.832112,	
0.106815,	-0.000743,	8.086148,	-0.041270,	8.034588,	-8.029428,	
-1.339632,	-0.000012,	-2.813205,	-5.859437,	-0.755159,	-5.686413,	
1.348925,	-0.000360,	-1.786367,	-5.896834,	-0.251473,	-5.841584,	
0.929313,	-0.003037,	6.220397,	-3.173127,	4.931416,	-6.111996,	
0.282353,	-0.007196,	-1.603802,	-6.608424,	4.373034,	-10.799420,	
-0.465222,	-0.000028,	-1.518490,	-6.798255,	3.793872,	-10.188969,	
-0.880104,	-0.005284,	5.264377,	-3.922611,	4.895884,	-7.061531,	
1.715170,	-0.004315,	-0.876624,	-4.660607,	-0.792219,	-4.777968,	
0.864119,	-0.002695,	6.236194,	-3.205683,	5.256675,	-6.608111,	
0.529703,	-0.001672,	-2.751694,	-7.258018,	2.789325,	-9.662726,	
0.113459,	-0.003538,	9.919927,	1.766626,	8.055614,	-6.233917,	
-0.314926,	-0.000634,	-4.902085,	-7.848989,	2.338899,	-10.073319,	
1.642256,	-0.001281,	6.011608,	-3.488029,	2.886679,	-3.278235,	
-0.643082,	-0.006388,	1.709719,	-5.799609,	4.708597,	-9.585630,	
0.778506,	-0.001575,	0.976618,	-6.249711,	3.625697,	-8.827062,	
-1.720698,	-0.001633,	3.718674,	-4.712359,	1.527940,	-4.486642,	
-2.031684,	-0.001009,	2.861667,	-3.796264,	0.652653,	-3.506591,	
0.559360,	-0.003983,	-8.966585,	-7.840091,	-1.819202,	-6.302002,	
0.043121,	-0.003017,	-10.969970,	-8.027385,	-2.944863,	-5.085656,	
0.470559,	-0.000838,	-8.653583,	-8.286776,	-1.053365,	-7.348296,	
-0.499157,	-0.003340,	-8.728349,	-8.326139,	-1.145556,	-7.318529,	
2.404232,	-0.001199,	2.944622,	-2.876332,	0.560441,	-2.461016,	
0.066430,	-0.008458,	-8.685979,	-8.839885,	0.128410,	-8.967936,	
-0.761279,	-0.002662,	11.012683,	1.597906,	6.687978,	-3.256148,	
1.963029,	-0.004432,	1.483815,	-5.034792,	-0.249276,	-5.131098,	
-0.812461,	-0.008354,	-4.692421,	-8.250120,	0.678962,	-8.721153,	
-1.695607,	-0.003176,	6.149629,	-4.610893,	2.815810,	-4.269236,	
-1.885934,	-0.000408,	1.961667,	-5.438057,	0.146134,	-5.392820,	
-1.472431,	-0.006418,	1.159368,	-6.636746,	0.931856,	-6.734211,	
1.548689,	-0.006319,	-1.178787,	-6.443428,	-0.538598,	-6.434925,	
1.960747,	-0.000983,	6.414520,	-3.705242,	2.697127,	-2.677497,	
0.025753,	-0.011919,	-1.794311,	-7.218706,	5.411597,	-12.626463,	
-1.545287,	-0.000717,	7.782744,	-3.593946,	3.939850,	-3.697263,	
-2.662202,	-0.002948,	0.689646,	-2.472170,	-1.234801,	-3.566095,	
0.443279,	-0.001752,	-7.549353,	-8.871180,	0.386183,	-9.219748,	
1.418329,	-0.001024,	6.831349,	-4.606288,	3.806455,	-5.180547,	
0.962383,	-0.005676,	-7.138269,	-7.906034,	-1.582450,	-7.008944,	
-2.681592,	-0.002457,	-1.123829,	-1.886507,	-2.345338,	-3.985488,	
2.939397,	-0.000440,	3.425573,	-2.304838,	1.122414,	-1.205190,	
0.023681,	-0.008586,	-9.594544,	-9.157731,	-0.441120,	-8.716840,	
-0.765591,	-0.001875,	11.425957,	1.567950,	6.962929,	-3.461169,	
1.668366,	-0.000664,	8.906361,	-1.326063,	4.409360,	-0.893612,	
-1.618109,	-0.000292,	8.870495,	-1.967265,	4.393868,	-1.760741,	
-0.053636,	-0.002855,	-2.715703,	-7.693618,	4.955231,	-12.642461,	
0.078184,	-0.006920,	6.735175,	-2.185101,	8.848436,	-11.001512,	
0.334427,	-0.006842,	-4.155820,	-8.319746,	3.313028,	-11.441714,	
