-1.311653,	-0.002499,	5.379938,	-3.429945,	3.242037,	-4.268554,	
-1.241420,	-0.004276,	0.990869,	-5.515123,	1.477776,	-5.999090,	
0.875366,	-0.001484,	-7.382397,	-6.316311,	-2.101042,	-4.972536,	
-0.031145,	-0.001974,	-2.149328,	-6.540550,	4.384710,	-10.923395,	
-0.841424,	-0.002671,	7.564258,	-1.472657,	5.503652,	-5.151247,	
-0.863932,	-0.005075,	-1.479156,	-6.581138,	1.792734,	-7.752336,	
0.269691,	-0.005823,	2.812135,	-4.125647,	6.314842,	-10.202326,	
0.215011,	-0.005865,	0.388242,	-5.424689,	5.420949,	-10.713940,	
-0.682776,	-0.005755,	6.111467,	-2.510168,	5.794022,	-7.026275,	
-1.689049,	-0.001247,	-0.162099,	-4.158471,	-0.326000,	-4.196528,	
-1.115803,	-0.002661,	-4.283813,	-6.218880,	-0.851094,	-5.842828,	
0.902491,	-0.005250,	2.434003,	-5.187370,	3.471030,	-7.323886,	
-0.477800,	-0.002465,	-1.326092,	-6.506904,	3.687233,	-9.785368,	
-0.559937,	-0.007538,	4.601432,	-3.491084,	5.938234,	-8.546114,	
0.549845,	-0.006722,	-3.971783,	-7.273825,	1.723299,	-8.737032,	
0.313098,	-0.004289,	8.641321,	0.461255,	7.475054,	-6.640451,	
-1.071459,	-0.002546,	-3.826228,	-6.562626,	-0.378329,	-6.380620,	
0.551156,	-0.000823,	3.243115,	-4.371076,	5.462912,	-9.022682,	
-0.134274,	-0.010852,	1.125171,	-5.069830,	6.064523,	-11.088221,	
0.010349,	-0.008181,	1.698721,	-4.695784,	6.391505,	-11.086192,	
0.101990,	-0.006048,	1.191256,	-4.990556,	6.082002,	-11.037098,	
-0.427932,	-0.004866,	2.842321,	-4.388472,	5.856689,	-9.728802,	
0.967601,	-0.004901,	-2.069849,	-6.591472,	0.976184,	-7.141292,	
1.020165,	-0.004762,	6.421067,	-2.845275,	4.564204,	-5.214834,	
-0.860337,	-0.005370,	3.144325,	-4.908242,	4.056041,	-7.569991,	
1.037553,	-0.003296,	-6.113905,	-6.221722,	-1.701879,	-5.361442,	
-0.090313,	-0.003933,	-9.795527,	-7.737295,	-2.071660,	-5.673359,	
-0.636050,	-0.004385,	-7.316277,	-7.524876,	-0.921911,	-6.780852,	
-1.613923,	-0.003330,	0.292422,	-4.986657,	0.047047,	-4.984785,	
-1.367637,	-0.004355,	0.572458,	-5.738911,	0.896442,	-5.923603,	
0.854004,	-0.002070,	-9.346059,	-5.682643,	-3.579639,	-3.336519,	
-1.006742,	-0.001110,	8.209901,	-1.326922,	5.207003,	-4.115556,	
-1.194519,	-0.000096,	1.291699,	-5.924092,	1.860199,	-6.607808,	
1.272468,	-0.002024,	-4.016486,	-5.963415,	-1.188275,	-5.616453,	
1.751954,	-0.000465,	5.092518,	-3.263012,	2.288906,	-2.849577,	
0.527191,	-0.000637,	10.269640,	1.921123,	6.867807,	-4.011995,	
-0.195399,	-0.004369,	-6.169241,	-8.053563,	1.677351,	-9.700401,	
-0.311896,	-0.003609,	-2.487037,	-7.128944,	3.942804,	-10.885864,	
-0.701751,	-0.003845,	6.818692,	-2.532577,	6.199159,	-7.282306,	
-1.442431,	-0.000067,	-2.026747,	-5.862547,	-0.643214,	-5.780165,	
1.406386,	-0.002938,	-4.061373,	-5.612507,	-1.600202,	-5.355240,	
-1.727092,	-0.000797,	-6.896554,	-0.414580,	-3.522627,	-0.960139,	
2.006204,	-0.002517,	0.548046,	-3.731418,	-0.568246,	-3.972389,	
0.135258,	-0.005585,	-3.235434,	-7.340823,	3.954767,	-11.256430,	
-0.672481,	-0.007873,	0.147437,	-6.543209,	3.838056,	-9.564368,	
0.119458,	-0.004717,	2.335574,	-4.698401,	6.892073,	-11.537407,	
0.396010,	-0.006805,	0.362538,	-6.044959,	5.134620,	-10.768610,	
-0.687440,	-0.001071,	7.223209,	-2.237583,	6.388400,	-7.179340,	
-1.133975,	-0.006501,	-3.361839,	-6.919848,	-0.216746,	-6.826876,	
0.284844,	-0.008931,	3.600047,	-4.057042,	6.904350,	-10.665594,	
0.773114,	-0.008184,	-1.346727,	-7.029951,	2.436349,	-8.759758,	
0.627536,	-0.005512,	9.260663,	0.026652,	6.843851,	-5.491051,	
2.352772,	-0.000184,	-2.556102,	0.067301,	-1.668843,	-1.108922,	
-1.724885,	-0.001598,	-2.559552,	-4.518166,	-1.641874,	-4.767567,	
0.647847,	-0.000281,	10.588733,	1.857781,	6.674993,	-3.463624,	
-0.109154,	-0.004689,	-7.025113,	-8.400451,	1.315241,	-9.708522,	
0.267916,	-0.007233,	-6.825961,	-8.410762,	1.181234,	-9.547563,	
0.109797,	-0.001103,	9.399305,	0.769813,	8.529745,	-7.707533,	
-0.521495,	-0.004377,	-6.840960,	-8.332926,	0.323379,	-8.614023,	
2.520868,	-0.000828,	2.125540,	-2.140207,	0.286760,	-1.906802,	
0.086015,	-0.005732,	-3.399857,	-7.654901,	4.187698,	-11.824987,	
-0.028402,	-0.002502,	-5.368571,	-8.332028,	2.958679,	-11.289714,	
0.200926,	-0.000651,	-7.237832,	-8.765472,	1.298120,	-10.037308,	
0.534911,	-0.004238,	9.091653,	-0.667851,	7.648680,	-7.231532,	
-0.570192,	-0.006635,	9.126915,	-0.710433,	7.567871,	-7.108008,	
-0.237952,	-0.003879,	-6.263614,	-8.637780,	2.029434,	-10.611871,	
-1.263450,	-0.005737,	-6.036758,	-6.801279,	-2.069144,	-6.163997,	
-0.106539,	-0.006648,	4.731068,	-3.593516,	8.224874,	-11.777390,	
1.249593,	-0.003134,	-7.165831,	-6.320704,	-2.727969,	-5.467577,	
-2.280584,	-0.001304,	2.073645,	-4.201584,	-0.418781,	-4.474078,	
2.507621,	-0.001144,	-1.598072,	-2.128674,	-2.455610,	-4.108777,	
-1.314557,	-0.003665,	8.798452,	-2.721158,	4.911050,	-3.983242,	
-1.898762,	-0.000330,	2.030651,	-5.590462,	0.122128,	-5.551160,	
-0.935844,	-0.002711,	-1.327113,	-7.795764,	2.013776,	-8.994604,	
-0.432687,	-0.000813,	3.909700,	-4.724415,	6.977792,	-11.061524,	
1.344250,	-0.006530,	-2.803015,	-7.110403,	-0.640863,	-6.970537,	
