-1.094788,	-0.000027,	3.617381,	-4.444400,	3.158697,	-5.891899,	
1.578627,	-0.000015,	4.195238,	-3.261878,	2.084888,	-3.245521,	
1.516200,	-0.000031,	-1.216387,	-4.617764,	-0.482989,	-4.591423,	
-0.005925,	-0.000042,	7.315136,	-0.350306,	7.665170,	-8.015344,	
-1.495529,	-0.000007,	-1.292270,	-4.707711,	-0.470447,	-4.672331,	
-1.584475,	-0.000039,	2.792540,	-3.919987,	1.369664,	-3.901306,	
0.088967,	-0.000006,	5.626642,	-1.847034,	7.407883,	-9.225616,	
-0.106613,	-0.000012,	-7.006387,	-7.637042,	0.580730,	-8.214476,	
0.208911,	-0.000047,	-8.424413,	-7.550493,	-0.995330,	-6.576814,	
-0.182227,	-0.000028,	-8.546549,	-7.552784,	-1.083218,	-6.487496,	
0.110569,	-0.000011,	-7.407174,	-7.657227,	0.200839,	-7.856839,	
-0.182143,	-0.000068,	-1.610474,	-6.216196,	4.360018,	-10.504143,	
0.366312,	-0.000063,	4.666738,	-2.883925,	6.522252,	-8.973307,	
0.411786,	-0.000039,	-1.481687,	-6.303870,	3.701978,	-9.696333,	
-0.329532,	-0.000017,	-0.918553,	-6.015997,	4.321312,	-10.104821,	
-0.454047,	-0.000003,	4.507637,	-3.142510,	6.148871,	-8.668381,	
