0.384588,	0.289950,	0.000009,	-0.000000,	
0.385128,	0.289950,	0.000009,	-0.000000,	
0.385668,	0.289950,	0.000009,	-0.000000,	
0.386208,	0.289950,	0.000009,	-0.000000,	
0.386747,	0.289950,	0.000009,	-0.000000,	
0.387287,	0.289949,	0.000009,	-0.000000,	
0.387826,	0.289949,	0.000009,	-0.000000,	
0.388365,	0.289949,	0.000009,	-0.000000,	
0.388904,	0.289949,	0.000009,	-0.000000,	
0.389443,	0.289949,	0.000009,	-0.000000,	
0.389982,	0.289949,	0.000009,	-0.000000,	
0.390520,	0.289948,	0.000009,	-0.000000,	
0.391058,	0.289948,	0.000009,	-0.000000,	
0.391596,	0.289948,	0.000009,	-0.000000,	
0.392134,	0.289948,	0.000009,	-0.000000,	
0.392672,	0.289948,	0.000009,	-0.000000,	
0.393210,	0.289948,	0.000009,	-0.000000,	
0.393747,	0.289948,	0.000009,	-0.000000,	
0.394284,	0.289947,	0.000009,	-0.000000,	
0.394822,	0.289947,	0.000009,	-0.000000,	
0.395359,	0.289947,	0.000009,	-0.000000,	
0.395895,	0.289947,	0.000009,	-0.000000,	
0.396432,	0.289947,	0.000009,	-0.000000,	
0.396968,	0.289947,	0.000009,	-0.000000,	
0.397505,	0.289946,	0.000009,	-0.000000,	
0.398041,	0.289946,	0.000009,	-0.000000,	
0.398577,	0.289946,	0.000009,	-0.000000,	
0.399113,	0.289946,	0.000009,	-0.000000,	
0.399649,	0.289946,	0.000009,	-0.000000,	
0.400184,	0.289946,	0.000009,	-0.000000,	
0.400719,	0.289945,	0.000009,	-0.000000,	
0.401255,	0.289945,	0.000009,	-0.000000,	
0.401790,	0.289945,	0.000009,	-0.000000,	
0.402325,	0.289945,	0.000009,	-0.000000,	
0.402859,	0.289945,	0.000009,	-0.000000,	
0.403394,	0.289945,	0.000009,	-0.000000,	
0.403928,	0.289945,	0.000009,	-0.000000,	
0.404463,	0.289944,	0.000009,	-0.000000,	
0.404997,	0.289944,	0.000009,	-0.000000,	
0.405531,	0.289944,	0.000009,	-0.000000,	
0.406065,	0.289944,	0.000009,	-0.000000,	
0.406598,	0.289944,	0.000009,	-0.000000,	
0.407132,	0.289944,	0.000009,	-0.000000,	
0.407665,	0.289943,	0.000009,	-0.000000,	
0.408198,	0.289943,	0.000009,	-0.000000,	
0.408731,	0.289943,	0.000009,	-0.000000,	
0.409264,	0.289943,	0.000009,	-0.000000,	
0.409797,	0.289943,	0.000009,	-0.000000,	
0.410330,	0.289943,	0.000009,	-0.000000,	
0.410862,	0.289942,	0.000009,	-0.000000,	
0.411394,	0.289942,	0.000009,	-0.000000,	
0.411927,	0.289942,	0.000009,	-0.000000,	
0.412459,	0.289942,	0.000009,	-0.000000,	
0.412991,	0.289942,	0.000009,	-0.000000,	
0.413522,	0.289942,	0.000009,	-0.000000,	
0.414054,	0.289941,	0.000009,	-0.000000,	
0.414585,	0.289941,	0.000009,	-0.000000,	
0.415117,	0.289941,	0.000009,	-0.000000,	
0.415648,	0.289941,	0.000009,	-0.000000,	
0.416179,	0.289941,	0.000009,	-0.000000,	
0.416710,	0.289941,	0.000009,	-0.000000,	
0.417240,	0.289940,	0.000009,	-0.000000,	
0.417771,	0.289940,	0.000009,	-0.000000,	
0.418301,	0.289940,	0.000009,	-0.000000,	
0.418831,	0.289940,	0.000009,	-0.000000,	
0.419362,	0.289940,	0.000009,	-0.000000,	
0.419892,	0.289940,	0.000009,	-0.000000,	
0.420421,	0.289939,	0.000009,	-0.000000,	
0.420951,	0.289939,	0.000009,	-0.000000,	
0.421481,	0.289939,	0.000009,	-0.000000,	
0.422010,	0.289939,	0.000009,	-0.000000,	
0.422539,	0.289939,	0.000009,	-0.000000,	
0.423068,	0.289939,	0.000009,	-0.000000,	
0.423597,	0.289938,	0.000009,	-0.000000,	
0.424126,	0.289938,	0.000009,	-0.000000,	
0.424655,	0.289938,	0.000009,	-0.000000,	
0.425184,	0.289938,	0.000009,	-0.000000,	
0.425712,	0.289938,	0.000009,	-0.000000,	
0.426240,	0.289938,	0.000009,	-0.000000,	
0.426768,	0.289937,	0.000009,	-0.000000,	
0.427296,	0.289937,	0.000009,	-0.000000,	
0.427824,	0.289937,	0.000009,	-0.000000,	
0.428352,	0.289937,	0.000009,	-0.000000,	
0.428880,	0.289937,	0.000009,	-0.000000,	
0.429407,	0.289937,	0.000009,	-0.000000,	
0.429934,	0.289936,	0.000009,	-0.000000,	
0.430462,	0.289936,	0.000009,	-0.000000,	
0.430989,	0.289936,	0.000009,	-0.000000,	
0.431516,	0.289936,	0.000009,	-0.000000,	
0.432042,	0.289936,	0.000009,	-0.000000,	
0.432569,	0.289936,	0.000009,	-0.000000,	
0.433096,	0.289935,	0.000009,	-0.000000,	
0.433622,	0.289935,	0.000009,	-0.000000,	
0.434148,	0.289935,	0.000009,	-0.000000,	
0.434674,	0.289935,	0.000009,	-0.000000,	
0.435200,	0.289935,	0.000009,	-0.000000,	
0.435726,	0.289935,	0.000009,	-0.000000,	
0.436252,	0.289934,	0.000009,	-0.000000,	
0.436777,	0.289934,	0.000009,	-0.000000,	
0.437303,	0.289934,	0.000009,	-0.000000,	
0.437828,	0.289934,	0.000009,	-0.000000,	
0.438353,	0.289934,	0.000009,	-0.000000,	
0.438878,	0.289933,	0.000009,	-0.000000,	
0.439403,	0.289933,	0.000009,	-0.000000,	
0.439928,	0.289933,	0.000009,	-0.000000,	
0.440453,	0.289933,	0.000009,	-0.000000,	
0.440977,	0.289933,	0.000009,	-0.000000,	
0.441502,	0.289933,	0.000009,	-0.000000,	
0.442026,	0.289932,	0.000009,	-0.000000,	
0.442550,	0.289932,	0.000009,	-0.000000,	
0.443074,	0.289932,	0.000009,	-0.000000,	
0.443598,	0.289932,	0.000009,	-0.000000,	
0.444122,	0.289932,	0.000009,	-0.000000,	
0.444646,	0.289932,	0.000009,	-0.000000,	
0.445169,	0.289931,	0.000009,	-0.000000,	
0.445692,	0.289931,	0.000009,	-0.000000,	
0.446216,	0.289931,	0.000009,	-0.000000,	
0.446739,	0.289931,	0.000009,	-0.000000,	
0.447262,	0.289931,	0.000009,	-0.000000,	
0.447785,	0.289930,	0.000009,	-0.000000,	
0.448307,	0.289930,	0.000009,	-0.000000,	
0.448830,	0.289930,	0.000009,	-0.000000,	
0.449353,	0.289930,	0.000009,	-0.000000,	
0.449875,	0.289930,	0.000009,	-0.000000,	
0.450397,	0.289930,	0.000009,	-0.000000,	
0.450919,	0.289929,	0.000009,	-0.000000,	
0.451441,	0.289929,	0.000009,	-0.000000,	
0.451963,	0.289929,	0.000009,	-0.000000,	
0.452485,	0.289929,	0.000009,	-0.000000,	
0.453007,	0.289929,	0.000009,	-0.000000,	
0.453528,	0.289928,	0.000009,	-0.000000,	
0.454050,	0.289928,	0.000009,	-0.000000,	
0.454571,	0.289928,	0.000009,	-0.000000,	
0.455092,	0.289928,	0.000009,	-0.000000,	
0.455613,	0.289928,	0.000009,	-0.000000,	
0.456134,	0.289928,	0.000009,	-0.000000,	
0.456655,	0.289927,	0.000009,	-0.000000,	
0.457175,	0.289927,	0.000009,	-0.000000,	
0.457696,	0.289927,	0.000009,	-0.000000,	
0.458216,	0.289927,	0.000009,	-0.000000,	
0.458737,	0.289927,	0.000009,	-0.000000,	
0.459257,	0.289926,	0.000009,	-0.000000,	
0.459777,	0.289926,	0.000009,	-0.000000,	
0.460297,	0.289926,	0.000009,	-0.000000,	
0.460817,	0.289926,	0.000009,	-0.000000,	
0.461336,	0.289926,	0.000009,	-0.000000,	
0.461856,	0.289925,	0.000009,	-0.000000,	
0.462376,	0.289925,	0.000009,	-0.000000,	
0.462895,	0.289925,	0.000009,	-0.000000,	
0.463414,	0.289925,	0.000009,	-0.000000,	
0.463933,	0.289925,	0.000009,	-0.000000,	
0.464452,	0.289924,	0.000009,	-0.000000,	
0.464971,	0.289924,	0.000009,	-0.000000,	
0.465490,	0.289924,	0.000009,	-0.000000,	
0.466009,	0.289924,	0.000009,	-0.000000,	
0.466527,	0.289924,	0.000009,	-0.000000,	
0.467046,	0.289924,	0.000009,	-0.000000,	
0.467564,	0.289923,	0.000009,	-0.000000,	
0.468082,	0.289923,	0.000009,	-0.000000,	
0.468600,	0.289923,	0.000009,	-0.000000,	
0.469118,	0.289923,	0.000009,	-0.000000,	
0.469636,	0.289923,	0.000009,	-0.000000,	
0.470154,	0.289922,	0.000009,	-0.000000,	
0.470671,	0.289922,	0.000009,	-0.000000,	
0.471189,	0.289922,	0.000009,	-0.000000,	
0.471706,	0.289922,	0.000009,	-0.000000,	
0.472224,	0.289922,	0.000009,	-0.000000,	
0.472741,	0.289921,	0.000009,	-0.000000,	
0.473258,	0.289921,	0.000009,	-0.000000,	
0.473775,	0.289921,	0.000009,	-0.000000,	
0.474292,	0.289921,	0.000009,	-0.000000,	
0.474808,	0.289921,	0.000009,	-0.000000,	
0.475325,	0.289920,	0.000009,	-0.000000,	
0.475842,	0.289920,	0.000009,	-0.000000,	
0.476358,	0.289920,	0.000009,	-0.000000,	
0.476874,	0.289920,	0.000009,	-0.000000,	
0.477390,	0.289920,	0.000009,	-0.000000,	
0.477907,	0.289919,	0.000009,	-0.000000,	
0.478423,	0.289919,	0.000009,	-0.000000,	
0.478938,	0.289919,	0.000009,	-0.000000,	
0.479454,	0.289919,	0.000009,	-0.000000,	
0.479970,	0.289919,	0.000009,	-0.000000,	
0.480485,	0.289918,	0.000009,	-0.000000,	
0.481001,	0.289918,	0.000009,	-0.000000,	
0.481516,	0.289918,	0.000009,	-0.000000,	
0.482031,	0.289918,	0.000009,	-0.000000,	
0.482546,	0.289918,	0.000009,	-0.000000,	
0.483061,	0.289917,	0.000009,	-0.000000,	
0.483576,	0.289917,	0.000009,	-0.000000,	
0.484091,	0.289917,	0.000009,	-0.000000,	
0.484606,	0.289917,	0.000009,	-0.000000,	
0.485120,	0.289917,	0.000009,	-0.000000,	
0.485635,	0.289916,	0.000009,	-0.000000,	
0.486149,	0.289916,	0.000009,	-0.000000,	
0.486663,	0.289916,	0.000009,	-0.000000,	
0.487177,	0.289916,	0.000009,	-0.000000,	
0.487691,	0.289916,	0.000009,	-0.000000,	
0.488205,	0.289915,	0.000009,	-0.000000,	
0.488719,	0.289915,	0.000009,	-0.000000,	
0.489233,	0.289915,	0.000009,	-0.000000,	
0.489746,	0.289915,	0.000009,	-0.000000,	
0.490260,	0.289915,	0.000009,	-0.000000,	
0.490773,	0.289914,	0.000009,	-0.000000,	
0.491287,	0.289914,	0.000009,	-0.000000,	
0.491800,	0.289914,	0.000009,	-0.000000,	
0.492313,	0.289914,	0.000009,	-0.000000,	
0.492826,	0.289914,	0.000009,	-0.000000,	
0.493339,	0.289913,	0.000009,	-0.000000,	
0.493851,	0.289913,	0.000009,	-0.000000,	
0.494364,	0.289913,	0.000009,	-0.000000,	
0.494877,	0.289913,	0.000009,	-0.000000,	
0.495389,	0.289913,	0.000009,	-0.000000,	
0.495902,	0.289912,	0.000009,	-0.000000,	
0.496414,	0.289912,	0.000009,	-0.000000,	
0.496926,	0.289912,	0.000009,	-0.000000,	
0.497438,	0.289912,	0.000009,	-0.000000,	
0.497950,	0.289911,	0.000009,	-0.000000,	
0.498462,	0.289911,	0.000009,	-0.000000,	
0.498974,	0.289911,	0.000009,	-0.000000,	
0.499485,	0.289911,	0.000009,	-0.000000,	
0.499997,	0.289911,	0.000009,	-0.000000,	
0.500508,	0.289910,	0.000009,	-0.000000,	
0.501020,	0.289910,	0.000009,	-0.000000,	
0.501531,	0.289910,	0.000009,	-0.000000,	
0.502042,	0.289910,	0.000009,	-0.000000,	
0.502553,	0.289910,	0.000009,	-0.000000,	
0.503064,	0.289909,	0.000009,	-0.000000,	
0.503575,	0.289909,	0.000009,	-0.000000,	
0.504086,	0.289909,	0.000009,	-0.000000,	
0.504596,	0.289909,	0.000009,	-0.000000,	
0.505107,	0.289908,	0.000009,	-0.000000,	
0.505617,	0.289908,	0.000009,	-0.000000,	
0.506128,	0.289908,	0.000009,	-0.000000,	
0.506638,	0.289908,	0.000009,	-0.000000,	
0.507148,	0.289908,	0.000009,	-0.000000,	
0.507658,	0.289907,	0.000008,	-0.000000,	
0.508168,	0.289907,	0.000008,	-0.000000,	
0.508678,	0.289907,	0.000008,	-0.000000,	
0.509188,	0.289907,	0.000008,	-0.000000,	
0.509698,	0.289907,	0.000008,	-0.000000,	
0.510207,	0.289906,	0.000008,	-0.000000,	
0.510717,	0.289906,	0.000008,	-0.000000,	
0.511226,	0.289906,	0.000008,	-0.000000,	
0.511735,	0.289906,	0.000008,	-0.000000,	
0.512245,	0.289905,	0.000008,	-0.000000,	
0.512754,	0.289905,	0.000008,	-0.000000,	
0.513263,	0.289905,	0.000008,	-0.000000,	
0.513772,	0.289905,	0.000008,	-0.000000,	
0.514281,	0.289905,	0.000008,	-0.000000,	
0.514789,	0.289904,	0.000008,	-0.000000,	
0.515298,	0.289904,	0.000008,	-0.000000,	
0.515807,	0.289904,	0.000008,	-0.000000,	
0.516315,	0.289904,	0.000008,	-0.000000,	
0.516823,	0.289903,	0.000008,	-0.000000,	
0.517332,	0.289903,	0.000008,	-0.000000,	
0.517840,	0.289903,	0.000008,	-0.000000,	
0.518348,	0.289903,	0.000008,	-0.000000,	
0.518856,	0.289903,	0.000008,	-0.000000,	
0.519364,	0.289902,	0.000008,	-0.000000,	
0.519872,	0.289902,	0.000008,	-0.000000,	
0.520379,	0.289902,	0.000008,	-0.000000,	
0.520887,	0.289902,	0.000008,	-0.000000,	
0.521394,	0.289901,	0.000008,	-0.000000,	
0.521902,	0.289901,	0.000008,	-0.000000,	
0.522409,	0.289901,	0.000008,	-0.000000,	
0.522916,	0.289901,	0.000008,	-0.000000,	
0.523424,	0.289901,	0.000008,	-0.000000,	
0.523931,	0.289900,	0.000008,	-0.000000,	
0.524438,	0.289900,	0.000008,	-0.000000,	
0.524945,	0.289900,	0.000008,	-0.000000,	
0.525451,	0.289900,	0.000008,	-0.000000,	
0.525958,	0.289899,	0.000008,	-0.000000,	
0.526465,	0.289899,	0.000008,	-0.000000,	
0.526971,	0.289899,	0.000008,	-0.000000,	
0.527478,	0.289899,	0.000008,	-0.000000,	
0.527984,	0.289898,	0.000008,	-0.000000,	
0.528490,	0.289898,	0.000008,	-0.000000,	
0.528996,	0.289898,	0.000008,	-0.000000,	
0.529502,	0.289898,	0.000008,	-0.000000,	
0.530008,	0.289898,	0.000008,	-0.000000,	
0.530514,	0.289897,	0.000008,	-0.000000,	
0.531020,	0.289897,	0.000008,	-0.000000,	
0.531526,	0.289897,	0.000008,	-0.000000,	
0.532032,	0.289897,	0.000008,	-0.000000,	
0.532537,	0.289896,	0.000008,	-0.000000,	
0.533043,	0.289896,	0.000008,	-0.000000,	
0.533548,	0.289896,	0.000008,	-0.000000,	
0.534053,	0.289896,	0.000008,	-0.000000,	
0.534558,	0.289895,	0.000008,	-0.000000,	
0.535063,	0.289895,	0.000008,	-0.000000,	
0.535569,	0.289895,	0.000008,	-0.000000,	
0.536073,	0.289895,	0.000008,	-0.000000,	
0.536578,	0.289894,	0.000008,	-0.000000,	
0.537083,	0.289894,	0.000008,	-0.000000,	
0.537588,	0.289894,	0.000008,	-0.000000,	
0.538092,	0.289894,	0.000008,	-0.000000,	
0.538597,	0.289894,	0.000008,	-0.000000,	
0.539101,	0.289893,	0.000008,	-0.000000,	
0.539606,	0.289893,	0.000008,	-0.000000,	
0.540110,	0.289893,	0.000008,	-0.000000,	
0.540614,	0.289893,	0.000008,	-0.000000,	
0.541118,	0.289892,	0.000008,	-0.000000,	
0.541622,	0.289892,	0.000008,	-0.000000,	
0.542126,	0.289892,	0.000008,	-0.000000,	
0.542630,	0.289892,	0.000008,	-0.000000,	
0.543134,	0.289891,	0.000008,	-0.000000,	
0.543637,	0.289891,	0.000008,	-0.000000,	
0.544141,	0.289891,	0.000008,	-0.000000,	
0.544644,	0.289891,	0.000008,	-0.000000,	
0.545148,	0.289890,	0.000008,	-0.000000,	
0.545651,	0.289890,	0.000008,	-0.000000,	
0.546154,	0.289890,	0.000008,	-0.000000,	
0.546657,	0.289890,	0.000008,	-0.000000,	
0.547160,	0.289889,	0.000008,	-0.000000,	
0.547663,	0.289889,	0.000008,	-0.000000,	
0.548166,	0.289889,	0.000008,	-0.000000,	
0.548669,	0.289889,	0.000008,	-0.000000,	
0.549172,	0.289888,	0.000008,	-0.000000,	
0.549674,	0.289888,	0.000008,	-0.000000,	
0.550177,	0.289888,	0.000008,	-0.000000,	
0.550679,	0.289888,	0.000008,	-0.000000,	
0.551182,	0.289887,	0.000008,	-0.000000,	
0.551684,	0.289887,	0.000008,	-0.000000,	
0.552186,	0.289887,	0.000008,	-0.000000,	
0.552689,	0.289887,	0.000008,	-0.000000,	
0.553191,	0.289886,	0.000008,	-0.000000,	
0.553693,	0.289886,	0.000008,	-0.000000,	
0.554195,	0.289886,	0.000008,	-0.000000,	
0.554696,	0.289886,	0.000008,	-0.000000,	
0.555198,	0.289885,	0.000008,	-0.000000,	
0.555700,	0.289885,	0.000008,	-0.000000,	
0.556201,	0.289885,	0.000008,	-0.000000,	
0.556703,	0.289885,	0.000008,	-0.000000,	
0.557204,	0.289884,	0.000008,	-0.000000,	
0.557706,	0.289884,	0.000008,	-0.000000,	
0.558207,	0.289884,	0.000008,	-0.000000,	
0.558708,	0.289884,	0.000008,	-0.000000,	
0.559209,	0.289883,	0.000008,	-0.000000,	
0.559710,	0.289883,	0.000008,	-0.000000,	
0.560211,	0.289883,	0.000008,	-0.000000,	
0.560712,	0.289883,	0.000008,	-0.000000,	
0.561213,	0.289882,	0.000008,	-0.000000,	
0.561714,	0.289882,	0.000008,	-0.000000,	
0.562214,	0.289882,	0.000008,	-0.000000,	
0.562715,	0.289882,	0.000008,	-0.000000,	
0.563215,	0.289881,	0.000008,	-0.000000,	
0.563716,	0.289881,	0.000008,	-0.000000,	
0.564216,	0.289881,	0.000008,	-0.000000,	
0.564716,	0.289881,	0.000008,	-0.000000,	
0.565216,	0.289880,	0.000008,	-0.000000,	
0.565717,	0.289880,	0.000008,	-0.000000,	
0.566217,	0.289880,	0.000008,	-0.000000,	
0.566717,	0.289879,	0.000008,	-0.000000,	
0.567216,	0.289879,	0.000008,	-0.000000,	
0.567716,	0.289879,	0.000008,	-0.000000,	
0.568216,	0.289879,	0.000008,	-0.000000,	
0.568715,	0.289878,	0.000008,	-0.000000,	
0.569215,	0.289878,	0.000008,	-0.000000,	
0.569715,	0.289878,	0.000008,	-0.000000,	
0.570214,	0.289878,	0.000008,	-0.000000,	
0.570713,	0.289877,	0.000008,	-0.000000,	
0.571212,	0.289877,	0.000008,	-0.000000,	
0.571712,	0.289877,	0.000008,	-0.000000,	
0.572211,	0.289877,	0.000008,	-0.000000,	
0.572710,	0.289876,	0.000008,	-0.000000,	
0.573209,	0.289876,	0.000008,	-0.000000,	
0.573708,	0.289876,	0.000008,	-0.000000,	
0.574206,	0.289875,	0.000008,	-0.000000,	
0.574705,	0.289875,	0.000008,	-0.000000,	
0.575204,	0.289875,	0.000008,	-0.000000,	
0.575702,	0.289875,	0.000008,	-0.000000,	
0.576201,	0.289874,	0.000008,	-0.000000,	
0.576699,	0.289874,	0.000008,	-0.000000,	
0.577198,	0.289874,	0.000008,	-0.000000,	
0.577696,	0.289874,	0.000008,	-0.000000,	
0.578194,	0.289873,	0.000008,	-0.000000,	
0.578692,	0.289873,	0.000008,	-0.000000,	
0.579190,	0.289873,	0.000008,	-0.000000,	
0.579688,	0.289873,	0.000008,	-0.000000,	
0.580186,	0.289872,	0.000008,	-0.000000,	
0.580684,	0.289872,	0.000008,	-0.000000,	
0.581182,	0.289872,	0.000008,	-0.000000,	
0.581679,	0.289871,	0.000008,	-0.000000,	
0.582177,	0.289871,	0.000008,	-0.000000,	
0.582674,	0.289871,	0.000008,	-0.000000,	
0.583172,	0.289871,	0.000008,	-0.000000,	
0.583669,	0.289870,	0.000008,	-0.000000,	
0.584167,	0.289870,	0.000008,	-0.000000,	
0.584664,	0.289870,	0.000008,	-0.000000,	
0.585161,	0.289869,	0.000008,	-0.000000,	
0.585658,	0.289869,	0.000008,	-0.000000,	
0.586155,	0.289869,	0.000008,	-0.000000,	
0.586652,	0.289869,	0.000008,	-0.000000,	
0.587149,	0.289868,	0.000008,	-0.000000,	
0.587646,	0.289868,	0.000008,	-0.000000,	
0.588142,	0.289868,	0.000008,	-0.000000,	
0.588639,	0.289867,	0.000008,	-0.000000,	
0.589136,	0.289867,	0.000008,	-0.000000,	
0.589632,	0.289867,	0.000008,	-0.000000,	
0.590129,	0.289867,	0.000008,	-0.000000,	
0.590625,	0.289866,	0.000008,	-0.000000,	
0.591121,	0.289866,	0.000008,	-0.000000,	
0.591618,	0.289866,	0.000008,	-0.000000,	
0.592114,	0.289866,	0.000008,	-0.000000,	
0.592610,	0.289865,	0.000008,	-0.000000,	
0.593106,	0.289865,	0.000008,	-0.000000,	
0.593602,	0.289865,	0.000008,	-0.000000,	
0.594098,	0.289864,	0.000008,	-0.000000,	
0.594593,	0.289864,	0.000008,	-0.000000,	
0.595089,	0.289864,	0.000008,	-0.000000,	
0.595585,	0.289863,	0.000008,	-0.000000,	
0.596081,	0.289863,	0.000008,	-0.000000,	
0.596576,	0.289863,	0.000008,	-0.000000,	
0.597072,	0.289863,	0.000008,	-0.000000,	
0.597567,	0.289862,	0.000008,	-0.000000,	
0.598062,	0.289862,	0.000008,	-0.000000,	
0.598558,	0.289862,	0.000008,	-0.000000,	
0.599053,	0.289861,	0.000008,	-0.000000,	
0.599548,	0.289861,	0.000008,	-0.000000,	
0.600043,	0.289861,	0.000008,	-0.000000,	
0.600538,	0.289861,	0.000008,	-0.000000,	
0.601033,	0.289860,	0.000008,	-0.000000,	
0.601528,	0.289860,	0.000008,	-0.000000,	
0.602022,	0.289860,	0.000008,	-0.000000,	
0.602517,	0.289859,	0.000008,	-0.000000,	
0.603012,	0.289859,	0.000008,	-0.000000,	
0.603506,	0.289859,	0.000008,	-0.000000,	
0.604001,	0.289858,	0.000008,	-0.000000,	
0.604495,	0.289858,	0.000008,	-0.000000,	
0.604990,	0.289858,	0.000008,	-0.000000,	
0.605484,	0.289858,	0.000008,	-0.000000,	
0.605978,	0.289857,	0.000008,	-0.000000,	
0.606472,	0.289857,	0.000008,	-0.000000,	
0.606966,	0.289857,	0.000008,	-0.000000,	
0.607460,	0.289856,	0.000008,	-0.000000,	
0.607954,	0.289856,	0.000008,	-0.000000,	
0.608448,	0.289856,	0.000008,	-0.000000,	
0.608942,	0.289855,	0.000008,	-0.000000,	
0.609436,	0.289855,	0.000008,	-0.000000,	
0.609930,	0.289855,	0.000008,	-0.000000,	
0.610423,	0.289855,	0.000008,	-0.000000,	
0.610917,	0.289854,	0.000008,	-0.000000,	
0.611410,	0.289854,	0.000008,	-0.000000,	
0.611904,	0.289854,	0.000008,	-0.000000,	
0.612397,	0.289853,	0.000008,	-0.000000,	
0.612891,	0.289853,	0.000008,	-0.000000,	
0.613384,	0.289853,	0.000008,	-0.000000,	
0.613877,	0.289852,	0.000008,	-0.000000,	
0.614370,	0.289852,	0.000008,	-0.000000,	
0.614863,	0.289852,	0.000008,	-0.000000,	
0.615356,	0.289851,	0.000008,	-0.000000,	
0.615849,	0.289851,	0.000008,	-0.000000,	
0.616342,	0.289851,	0.000008,	-0.000000,	
0.616835,	0.289851,	0.000008,	-0.000000,	
0.617327,	0.289850,	0.000008,	-0.000000,	
0.617820,	0.289850,	0.000008,	-0.000000,	
0.618313,	0.289850,	0.000008,	-0.000000,	
0.618805,	0.289849,	0.000008,	-0.000000,	
0.619298,	0.289849,	0.000008,	-0.000000,	
0.619790,	0.289849,	0.000008,	-0.000000,	
0.620282,	0.289848,	0.000008,	-0.000000,	
0.620775,	0.289848,	0.000008,	-0.000000,	
0.621267,	0.289848,	0.000008,	-0.000000,	
0.621759,	0.289847,	0.000008,	-0.000000,	
0.622251,	0.289847,	0.000008,	-0.000000,	
0.622743,	0.289847,	0.000008,	-0.000000,	
0.623235,	0.289846,	0.000008,	-0.000000,	
0.623727,	0.289846,	0.000008,	-0.000000,	
0.624219,	0.289846,	0.000008,	-0.000000,	
0.624711,	0.289845,	0.000008,	-0.000000,	
0.625202,	0.289845,	0.000008,	-0.000000,	
0.625694,	0.289845,	0.000008,	-0.000000,	
0.626185,	0.289845,	0.000008,	-0.000000,	
0.626677,	0.289844,	0.000008,	-0.000000,	
0.627168,	0.289844,	0.000008,	-0.000000,	
0.627660,	0.289844,	0.000008,	-0.000000,	
0.628151,	0.289843,	0.000008,	-0.000000,	
0.628642,	0.289843,	0.000008,	-0.000000,	
0.629134,	0.289843,	0.000008,	-0.000000,	
0.629625,	0.289842,	0.000008,	-0.000000,	
0.630116,	0.289842,	0.000008,	-0.000000,	
0.630607,	0.289842,	0.000008,	-0.000000,	
0.631098,	0.289841,	0.000008,	-0.000000,	
0.631589,	0.289841,	0.000008,	-0.000000,	
0.632080,	0.289841,	0.000008,	-0.000000,	
0.632570,	0.289840,	0.000008,	-0.000000,	
0.633061,	0.289840,	0.000008,	-0.000000,	
0.633552,	0.289840,	0.000008,	-0.000000,	
0.634042,	0.289839,	0.000008,	-0.000000,	
0.634533,	0.289839,	0.000008,	-0.000000,	
0.635023,	0.289839,	0.000008,	-0.000000,	
0.635514,	0.289838,	0.000008,	-0.000000,	
0.636004,	0.289838,	0.000008,	-0.000000,	
0.636494,	0.289838,	0.000008,	-0.000000,	
0.636985,	0.289837,	0.000008,	-0.000000,	
0.637475,	0.289837,	0.000008,	-0.000000,	
0.637965,	0.289837,	0.000008,	-0.000000,	
0.638455,	0.289836,	0.000008,	-0.000000,	
0.638945,	0.289836,	0.000008,	-0.000000,	
0.639435,	0.289836,	0.000008,	-0.000000,	
0.639925,	0.289835,	0.000008,	-0.000000,	
0.640414,	0.289835,	0.000008,	-0.000000,	
0.640904,	0.289835,	0.000008,	-0.000000,	
0.641394,	0.289834,	0.000008,	-0.000000,	
0.641883,	0.289834,	0.000008,	-0.000000,	
0.642373,	0.289834,	0.000008,	-0.000000,	
0.642863,	0.289833,	0.000008,	-0.000000,	
0.643352,	0.289833,	0.000008,	-0.000000,	
0.643841,	0.289833,	0.000008,	-0.000000,	
0.644331,	0.289832,	0.000008,	-0.000000,	
0.644820,	0.289832,	0.000008,	-0.000000,	
0.645309,	0.289831,	0.000008,	-0.000000,	
0.645798,	0.289831,	0.000008,	-0.000000,	
0.646287,	0.289831,	0.000008,	-0.000000,	
0.646777,	0.289830,	0.000008,	-0.000000,	
0.647266,	0.289830,	0.000008,	-0.000000,	
0.647754,	0.289830,	0.000008,	-0.000000,	
0.648243,	0.289829,	0.000008,	-0.000000,	
0.648732,	0.289829,	0.000008,	-0.000000,	
0.649221,	0.289829,	0.000008,	-0.000000,	
0.649710,	0.289828,	0.000008,	-0.000000,	
0.650198,	0.289828,	0.000008,	-0.000000,	
0.650687,	0.289828,	0.000008,	-0.000000,	
0.651175,	0.289827,	0.000008,	-0.000000,	
0.651664,	0.289827,	0.000008,	-0.000000,	
0.652152,	0.289827,	0.000008,	-0.000000,	
0.652640,	0.289826,	0.000008,	-0.000000,	
0.653129,	0.289826,	0.000008,	-0.000000,	
0.653617,	0.289825,	0.000008,	-0.000000,	
0.654105,	0.289825,	0.000008,	-0.000000,	
0.654593,	0.289825,	0.000008,	-0.000000,	
0.655081,	0.289824,	0.000008,	-0.000000,	
0.655569,	0.289824,	0.000008,	-0.000000,	
0.656057,	0.289824,	0.000008,	-0.000000,	
0.656545,	0.289823,	0.000008,	-0.000000,	
0.657033,	0.289823,	0.000008,	-0.000000,	
0.657521,	0.289823,	0.000008,	-0.000000,	
0.658009,	0.289822,	0.000008,	-0.000000,	
