2.662202,	-0.000015,	2.314603,	-2.164368,	0.325049,	-1.875958,	
1.735924,	-0.000027,	6.528731,	-3.958743,	2.979211,	-3.468949,	
0.526144,	-0.000025,	-3.574444,	-8.030259,	2.690899,	-10.357181,	
0.822391,	-0.000014,	9.012245,	-1.379955,	6.474576,	-5.785649,	
-1.577161,	-0.000019,	-2.416665,	-6.031629,	-1.227494,	-6.039418,	
1.563137,	-0.000017,	-0.310628,	-6.317108,	-0.131177,	-6.316105,	
2.034517,	-0.000025,	-2.557626,	-3.546088,	-2.302210,	-4.575870,	
-2.586541,	-0.000017,	-2.947992,	0.128480,	-2.221752,	-1.759708,	
0.532158,	-0.000044,	7.687646,	-1.941812,	7.444123,	-8.356351,	
1.312510,	-0.000016,	8.838225,	-2.077037,	4.842299,	-3.313800,	
-2.408681,	-0.000027,	-1.227195,	-2.200721,	-1.977567,	-3.670473,	
-0.731472,	-0.000025,	0.620882,	-6.815391,	3.936615,	-9.745052,	
0.252471,	-0.000005,	2.245214,	-5.229734,	6.879835,	-11.891455,	
0.212669,	-0.000082,	0.615594,	-6.073763,	6.272750,	-12.205086,	
-1.122714,	-0.000057,	4.073068,	-5.737086,	3.619175,	-7.305237,	
1.290325,	-0.000040,	-8.137932,	-5.216466,	-3.480388,	-4.253200,	
-1.292328,	-0.000026,	-9.319763,	-3.878264,	-4.288863,	-2.699223,	
-1.722922,	-0.000010,	7.768010,	-2.459655,	3.740594,	-1.892843,	
1.903442,	-0.000012,	-1.498738,	-4.690465,	-1.600559,	-5.213137,	
