0, -6.48105e+035
0.1, -6.481e+035
0.2, -6.48093e+035
0.3, -6.48084e+035
0.4, -6.48076e+035
0.5, -6.48068e+035
0.6, -6.48061e+035
0.7, -6.48056e+035
0.8, -6.48053e+035
0.9, -6.48051e+035
1, -6.48051e+035
1.1, -6.48051e+035
1.2, -6.48051e+035
1.3, -6.48049e+035
1.4, -6.48045e+035
1.5, -6.48039e+035
1.6, -6.48031e+035
1.7, -6.48021e+035
1.8, -6.4801e+035
1.9, -6.47999e+035
2, -6.4799e+035
2.1, -6.47983e+035
2.2, -6.47979e+035
2.3, -6.47977e+035
2.4, -6.47977e+035
2.5, -6.4798e+035
2.6, -6.47983e+035
2.7, -6.47987e+035
2.8, -6.4799e+035
2.9, -6.47991e+035
3, -6.4799e+035
3.1, -6.47986e+035
3.2, -6.47981e+035
3.3, -6.47974e+035
3.4, -6.47966e+035
3.5, -6.4796e+035
3.6, -6.47954e+035
3.7, -6.47951e+035
3.8, -6.47949e+035
3.9, -6.47949e+035
4, -6.47951e+035
4.1, -6.47954e+035
4.2, -6.47956e+035
4.3, -6.47958e+035
4.4, -6.47958e+035
4.5, -6.47955e+035
4.6, -6.47949e+035
4.7, -6.47941e+035
4.8, -6.47931e+035
4.9, -6.4792e+035
5, -6.4791e+035
5.1, -6.47901e+035
5.2, -6.47894e+035
5.3, -6.47889e+035
5.4, -6.47886e+035
5.5, -6.47886e+035
5.6, -6.47886e+035
5.7, -6.47888e+035
5.8, -6.47889e+035
5.9, -6.47888e+035
6, -6.47886e+035
6.1, -6.4788e+035
6.2, -6.47873e+035
6.3, -6.47863e+035
6.4, -6.47853e+035
6.5, -6.47842e+035
6.6, -6.47833e+035
6.7, -6.47825e+035
6.8, -6.47818e+035
6.9, -6.47814e+035
7, -6.47811e+035
7.1, -6.4781e+035
7.2, -6.47809e+035
7.3, -6.47807e+035
7.4, -6.47803e+035
7.5, -6.47797e+035
7.6, -6.47788e+035
7.7, -6.47776e+035
7.79999, -6.47761e+035
7.89999, -6.47745e+035
7.99999, -6.47728e+035
8.09999, -6.47711e+035
8.2, -6.47696e+035
8.3, -6.47682e+035
8.4, -6.47671e+035
8.5, -6.47661e+035
8.6, -6.47653e+035
8.7, -6.47645e+035
8.8, -6.47638e+035
8.9, -6.47631e+035
9, -6.47621e+035
9.1, -6.4761e+035
9.2, -6.47596e+035
9.3, -6.47581e+035
9.4, -6.47564e+035
9.5, -6.47547e+035
9.6, -6.47532e+035
9.7, -6.47518e+035
9.8, -6.47507e+035
9.9, -6.47498e+035
10, -6.47493e+035
10.1, -6.47489e+035
10.2, -6.47488e+035
10.3, -6.47487e+035
10.4, -6.47486e+035
10.5, -6.47484e+035
10.6, -6.4748e+035
10.7, -6.47473e+035
10.8, -6.47464e+035
10.9, -6.47454e+035
11, -6.47442e+035
11.1, -6.47431e+035
11.2, -6.47421e+035
11.3, -6.47412e+035
11.4, -6.47405e+035
11.5, -6.474e+035
11.6, -6.47397e+035
11.7, -6.47394e+035
11.8, -6.47392e+035
11.9, -6.47389e+035
12, -6.47384e+035
12.1, -6.47377e+035
12.2, -6.47366e+035
12.3, -6.47353e+035
12.4, -6.47337e+035
12.5, -6.47319e+035
