1.0005	3.17242e-317	0
1.65913e-007	3.17242e-317	1.57677
2.44847e-006	3.17243e-317	1.16428
3.00151e-006	3.17244e-317	0.991304
3.22775e-007	3.17245e-317	0.801692
0.000955254	3.17245e-317	0.435775
0.000285571	3.17246e-317	0.322673
0.0004364	3.17247e-317	-0.226204
5.12821e-005	3.17248e-317	0.179632
